step,phase,ee_x,ee_y,ee_z,joint_base,joint_shoulder,joint_elbow,joint_wrist_pitch,joint_wrist_roll,joint_left_finger,joint_right_finger
725,joint3_back,-0.08677435666322708,-0.0035609514452517033,0.3232614994049072,0.04101447016000748,-0.02404077537357807,-1.0024491548538208,-0.26009735465049744,-0.07935398817062378,0.36143988370895386,-0.10371533036231995
726,joint3_back,-0.08670350909233093,-0.003589335596188903,0.3236824870109558,0.041374627500772476,-0.02479209564626217,-1.000916838645935,-0.2526629567146301,-0.08191084116697311,0.3610791862010956,-0.1023155078291893
727,joint3_back,-0.0865582525730133,-0.003681135829538107,0.3241097033023834,0.04250253364443779,-0.02464151382446289,-1.0012750625610352,-0.24336668848991394,-0.08278470486402512,0.359235018491745,-0.10378489643335342
728,joint3_back,-0.086395263671875,-0.0037808241322636604,0.3245386779308319,0.04373424872756004,-0.024325482547283173,-1.0019677877426147,-0.23371553421020508,-0.08334141224622726,0.3570016622543335,-0.10590887814760208
729,joint3_back,-0.0862240344285965,-0.003880301723256707,0.32497069239616394,0.04497244209051132,-0.023978745564818382,-1.002697467803955,-0.22396345436573029,-0.08369722217321396,0.3545452654361725,-0.10849510133266449
730,joint3_back,-0.08604010939598083,-0.003981525078415871,0.3254038989543915,0.04624231904745102,-0.023535829037427902,-1.0036098957061768,-0.21400469541549683,-0.08391152322292328,0.3517603278160095,-0.11150439083576202
731,joint3_back,-0.08582311868667603,-0.004098632372915745,0.3258255124092102,0.04772069305181503,-0.022665588185191154,-1.0054774284362793,-0.20334050059318542,-0.08365929871797562,0.3487958610057831,-0.11488422006368637
732,joint3_back,-0.08557374775409698,-0.004229862242937088,0.32623612880706787,0.04938979819417,-0.021390892565250397,-1.0082330703735352,-0.19202721118927002,-0.0827956423163414,0.34573328495025635,-0.11876055598258972
733,joint3_back,-0.08531345427036285,-0.00435867952182889,0.32664817571640015,0.05104641988873482,-0.020055510103702545,-1.0110723972320557,-0.1806049644947052,-0.08156094700098038,0.3425110876560211,-0.12321124225854874
734,joint3_back,-0.08503812551498413,-0.004487297497689724,0.3270588517189026,0.05271971970796585,-0.018594609573483467,-1.0141435861587524,-0.16898556053638458,-0.07989095151424408,0.3391672968864441,-0.12821555137634277
735,joint3_back,-0.08476190268993378,-0.0046060215681791306,0.32747599482536316,0.05428769066929817,-0.017231052741408348,-1.0169339179992676,-0.15750864148139954,-0.07797709852457047,0.33566826581954956,-0.1337757706642151
736,joint3_back,-0.0845017358660698,-0.004704700317233801,0.3279089033603668,0.05561874061822891,-0.01622628979384899,-1.018852949142456,-0.14655674993991852,-0.07607370615005493,0.3319792151451111,-0.13985545933246613
737,joint3_back,-0.08424055576324463,-0.004794981796294451,0.3283470571041107,0.05685879662632942,-0.015308466739952564,-1.020530343055725,-0.13572534918785095,-0.07395391911268234,0.3281840682029724,-0.14639893174171448
738,joint3_back,-0.08397794514894485,-0.004877349361777306,0.32878968119621277,0.058013953268527985,-0.014467393048107624,-1.0219922065734863,-0.1250002682209015,-0.07161661982536316,0.32430383563041687,-0.15337593853473663
739,joint3_back,-0.08371426910161972,-0.004951885901391506,0.32923635840415955,0.059083398431539536,-0.013706021010875702,-1.0232363939285278,-0.1143861785531044,-0.06907186657190323,0.3203587234020233,-0.1607559621334076
740,joint3_back,-0.08345013856887817,-0.005018404684960842,0.3296871483325958,0.060064543038606644,-0.013030976057052612,-1.0242524147033691,-0.10389112681150436,-0.0663360208272934,0.31636422872543335,-0.1685084104537964
741,joint3_back,-0.08318404108285904,-0.005077977664768696,0.330140620470047,0.06096944212913513,-0.012416630052030087,-1.025101900100708,-0.09347904473543167,-0.06339188665151596,0.3123399019241333,-0.17660953104496002
742,joint3_back,-0.08291551470756531,-0.0051308125257492065,0.33059611916542053,0.06180131807923317,-0.011852754279971123,-1.0258110761642456,-0.08313608914613724,-0.06023741886019707,0.30830317735671997,-0.1850319504737854
743,joint3_back,-0.08264518529176712,-0.005176755134016275,0.33105337619781494,0.06255690008401871,-0.011345437727868557,-1.0263701677322388,-0.07287044078111649,-0.056891586631536484,0.3042633533477783,-0.1937469094991684
744,joint3_back,-0.08237351477146149,-0.005215673241764307,0.33151230216026306,0.06323297321796417,-0.010899334214627743,-1.0267728567123413,-0.06268791109323502,-0.05337045341730118,0.30023226141929626,-0.20272424817085266
745,joint3_back,-0.08210103213787079,-0.005247289314866066,0.3319729268550873,0.06382590532302856,-0.010521385818719864,-1.027008295059204,-0.05259668081998825,-0.049695227295160294,0.2962189316749573,-0.21193303167819977
746,joint3_back,-0.08182825148105621,-0.005271613597869873,0.332434743642807,0.06433429569005966,-0.01021434087306261,-1.0270746946334839,-0.042598798871040344,-0.04588515684008598,0.2922319173812866,-0.22134096920490265
747,joint3_back,-0.08155557513237,-0.005288519896566868,0.3328978419303894,0.06475506722927094,-0.00998301524668932,-1.0269664525985718,-0.03269818425178528,-0.04195786267518997,0.28828004002571106,-0.2309187948703766
748,joint3_back,-0.0812835767865181,-0.005297906696796417,0.33336198329925537,0.06508621573448181,-0.009832681156694889,-1.0266772508621216,-0.022899096831679344,-0.03793974965810776,0.28436771035194397,-0.24063144624233246
749,joint3_back,-0.08101370930671692,-0.005299328826367855,0.33382749557495117,0.06531994789838791,-0.009781995788216591,-1.0261719226837158,-0.013220960274338722,-0.03386436402797699,0.2805005609989166,-0.25044679641723633
750,joint4_pos,-0.08096995949745178,-0.005298081319779158,0.33389872312545776,0.06533974409103394,-0.0097538186237216,-1.025665283203125,-0.01256990060210228,-0.032246727496385574,0.2737113833427429,-0.24855947494506836
751,joint4_pos,-0.0810331180691719,-0.00529995933175087,0.33380675315856934,0.06531199812889099,-0.009873547591269016,-1.0256003141403198,-0.014586107805371284,-0.021879233419895172,0.28424376249313354,-0.24078306555747986
752,joint4_pos,-0.08098936080932617,-0.005299076437950134,0.3338779807090759,0.0653361827135086,-0.009845358319580555,-1.0250954627990723,-0.013932392932474613,-0.020264072343707085,0.27745670080184937,-0.23889324069023132
753,joint4_pos,-0.081059530377388,-0.005302845034748316,0.3337900638580322,0.0653262585401535,-0.01007742341607809,-1.0247942209243774,-0.016084233298897743,-0.009908913634717464,0.2880702614784241,-0.23117472231388092
754,joint4_pos,-0.08101525902748108,-0.0053025707602500916,0.3338609039783478,0.06535841524600983,-0.010040241293609142,-1.024311900138855,-0.015413645654916763,-0.008288509212434292,0.28128406405448914,-0.2292843610048294
755,joint4_pos,-0.08109278231859207,-0.005308039486408234,0.33377721905708313,0.06536342203617096,-0.01039089448750019,-1.0237581729888916,-0.01771104522049427,0.002056885277852416,0.29197973012924194,-0.22163210809230804
756,joint4_pos,-0.08104828745126724,-0.005308236926794052,0.3338479697704315,0.06540151685476303,-0.01035004761070013,-1.0232889652252197,-0.017026059329509735,0.0036762019153684378,0.2851907014846802,-0.21974240243434906
757,joint4_pos,-0.0811324343085289,-0.0053156702779233456,0.3337680697441101,0.06542501598596573,-0.0108071593567729,-1.0225070714950562,-0.019457601010799408,0.014032575301826,0.29597440361976624,-0.21216394007205963
758,joint4_pos,-0.08108788728713989,-0.005316229537129402,0.3338388502597809,0.06546781212091446,-0.010766041465103626,-1.022045612335205,-0.01875842735171318,0.015648171305656433,0.2891796827316284,-0.2102777510881424
759,joint4_pos,-0.08117856830358505,-0.005325471516698599,0.3337629437446594,0.06550834327936172,-0.01133103109896183,-1.0210298299789429,-0.021328357979655266,0.026027031242847443,0.30005714297294617,-0.2027832418680191
760,joint4_pos,-0.08113401383161545,-0.005326454993337393,0.33383384346961975,0.06555604189634323,-0.011289829388260841,-1.020577311515808,-0.020611809566617012,0.027638018131256104,0.29325488209724426,-0.20090189576148987
761,joint4_pos,-0.08123165369033813,-0.005337294191122055,0.3337620794773102,0.06561059504747391,-0.011967476457357407,-1.019315481185913,-0.02332785539329052,0.038051437586545944,0.3042314946651459,-0.19350551068782806
762,joint4_pos,-0.08118707686662674,-0.005338672082871199,0.33383288979530334,0.0656631737947464,-0.011926122941076756,-1.0188745260238647,-0.02259002812206745,0.03965698182582855,0.29741913080215454,-0.1916300356388092
763,joint4_pos,-0.08129192888736725,-0.005350764375180006,0.33376556634902954,0.06572706252336502,-0.012723341584205627,-1.0173503160476685,-0.025462482124567032,0.05011940002441406,0.3085032105445862,-0.18434803187847137
764,joint4_pos,-0.08124838024377823,-0.005352023523300886,0.3338371813297272,0.06577747315168381,-0.012697966769337654,-1.0168883800506592,-0.024717606604099274,0.05170806124806404,0.30167311429977417,-0.18248751759529114
765,joint4_pos,-0.08136321604251862,-0.005363965407013893,0.3337758779525757,0.06583085656166077,-0.0136567372828722,-1.015011191368103,-0.02779845893383026,0.0622200183570385,0.31286904215812683,-0.17535696923732758
766,joint4_pos,-0.08132074773311615,-0.0053650494664907455,0.33384817838668823,0.06587842106819153,-0.013648045249283314,-1.0145301818847656,-0.027041174471378326,0.06379301846027374,0.3060170114040375,-0.17351767420768738
767,joint4_pos,-0.08144568651914597,-0.005376385524868965,0.3337930142879486,0.06591634452342987,-0.014771634712815285,-1.012290358543396,-0.03033691830933094,0.07438743859529495,0.31733664870262146,-0.1665700227022171
768,joint4_pos,-0.08140372484922409,-0.00537756597623229,0.333865761756897,0.06596478074789047,-0.014771303161978722,-1.0118111371994019,-0.0295515488833189,0.07595116645097733,0.3104606866836548,-0.16475392878055573
769,joint4_pos,-0.08154267817735672,-0.00538594787940383,0.33381903171539307,0.06595511734485626,-0.01612023636698723,-1.0090792179107666,-0.03313422203063965,0.08663887530565262,0.3219032287597656,-0.15806043148040771
770,joint4_pos,-0.08150133490562439,-0.005387171637266874,0.3338920772075653,0.06600315123796463,-0.01612919569015503,-1.008604884147644,-0.03231385722756386,0.08819407969713211,0.31499728560447693,-0.15627512335777283
771,joint4_pos,-0.08166037499904633,-0.005388653837144375,0.33385738730430603,0.06589317321777344,-0.017799148336052895,-1.0051761865615845,-0.03629573434591293,0.09899280220270157,0.3265538811683655,-0.14995576441287994
772,joint4_pos,-0.0816197544336319,-0.00538978073745966,0.33393096923828125,0.06593967229127884,-0.017819177359342575,-1.0047087669372559,-0.035430677235126495,0.10053938627243042,0.3196074664592743,-0.1482127457857132
773,joint4_pos,-0.08181930333375931,-0.005371381528675556,0.3339201807975769,0.06555521488189697,-0.020128797739744186,-0.9999076128005981,-0.04017867520451546,0.11142861843109131,0.33120787143707275,-0.14260579645633698
774,joint4_pos,-0.08178156614303589,-0.005371210630983114,0.3339952826499939,0.06558334082365036,-0.02019183523952961,-0.9993943572044373,-0.039282165467739105,0.11295586079359055,0.3241916298866272,-0.14095057547092438
775,joint4_pos,-0.08202937245368958,-0.00532513577491045,0.334012895822525,0.06482650339603424,-0.023266123607754707,-0.9929532408714294,-0.044939856976270676,0.1240893304347992,0.3358164131641388,-0.13636986911296844
776,joint4_pos,-0.08199173212051392,-0.005325252190232277,0.33408764004707336,0.06485778838396072,-0.02332724817097187,-0.9925045967102051,-0.0439344123005867,0.12561309337615967,0.3287199139595032,-0.13479039072990417
777,joint4_pos,-0.08225617557764053,-0.005267537664622068,0.33411452174186707,0.06395097821950912,-0.026674671098589897,-0.985458493232727,-0.04994506761431694,0.13731837272644043,0.3405406177043915,-0.1310025453567505
778,joint4_pos,-0.08221703767776489,-0.005268925800919533,0.3341880738735199,0.0639980211853981,-0.026707695797085762,-0.9851354956626892,-0.048792049288749695,0.13884641230106354,0.33336615562438965,-0.12948070466518402
779,joint4_pos,-0.08245757967233658,-0.00522530497983098,0.334200918674469,0.06328495591878891,-0.029697155579924583,-0.9788131713867188,-0.05444486066699028,0.1512654721736908,0.3455972969532013,-0.12586991488933563
780,joint4_pos,-0.0824190080165863,-0.005226952489465475,0.3342743217945099,0.06333453953266144,-0.029734084382653236,-0.9785415530204773,-0.053193069994449615,0.15279114246368408,0.3383575975894928,-0.12441688776016235
781,joint4_pos,-0.08262386173009872,-0.005204527173191309,0.33426719903945923,0.06290749460458755,-0.032180119305849075,-0.9733363389968872,-0.058261074125766754,0.1657492220401764,0.3509078025817871,-0.12067253887653351
782,joint4_pos,-0.08261566609144211,-0.00524594821035862,0.33431822061538696,0.06341326236724854,-0.03246026858687401,-0.9727727770805359,-0.05759458988904953,0.1736551821231842,0.3505539894104004,-0.12115909904241562
783,joint4_pos,-0.08281755447387695,-0.005167657509446144,0.33434969186782837,0.06231750547885895,-0.035109348595142365,-0.966956615447998,-0.06249178573489189,0.1805727481842041,0.3561384975910187,-0.11642556637525558
784,joint4_pos,-0.08281135559082031,-0.005209269933402538,0.33440133929252625,0.06282271444797516,-0.035415664315223694,-0.9663959741592407,-0.061755504459142685,0.18849921226501465,0.35577207803726196,-0.11698383837938309
785,joint4_pos,-0.08305113762617111,-0.005099836271256208,0.3344563841819763,0.06132911518216133,-0.038686756044626236,-0.9592651128768921,-0.06731092929840088,0.1957741528749466,0.36098867654800415,-0.11361595243215561
786,joint4_pos,-0.08304701000452042,-0.005140823312103748,0.3345082998275757,0.06182374805212021,-0.03901822119951248,-0.9587258696556091,-0.06647825986146927,0.20374859869480133,0.36059117317199707,-0.11429294943809509
787,joint4_pos,-0.08333928883075714,-0.004979945719242096,0.3345971703529358,0.05968420207500458,-0.04315893352031708,-0.9497649669647217,-0.07290736585855484,0.21129809319972992,0.36487510800361633,-0.112904854118824
788,joint4_pos,-0.08333738893270493,-0.0050191739574074745,0.334648996591568,0.060154691338539124,-0.04351159185171127,-0.9492781758308411,-0.07193813472986221,0.21935482323169708,0.3644130229949951,-0.11376385390758514
789,joint4_pos,-0.08368287980556488,-0.0047921352088451385,0.33477672934532166,0.05720321461558342,-0.04857443645596504,-0.9383676648139954,-0.07921337336301804,0.22658461332321167,0.3667159974575043,-0.11459871381521225
790,joint4_pos,-0.08368469029664993,-0.004826544318348169,0.33482837677001953,0.05761174112558365,-0.048964258283376694,-0.937928318977356,-0.07808326929807663,0.23482124507427216,0.3661653399467468,-0.11578536033630371
791,joint4_pos,-0.08392327278852463,-0.004695383831858635,0.33492791652679443,0.05589049309492111,-0.052611589431762695,-0.9296060800552368,-0.08394704759120941,0.23412232100963593,0.36338213086128235,-0.11047627031803131
792,joint4_pos,-0.08392679691314697,-0.004726418759673834,0.3349754214286804,0.05625686049461365,-0.05298107862472534,-0.9294173717498779,-0.08249589055776596,0.24250254034996033,0.36282530426979065,-0.11180119961500168
793,joint4_pos,-0.0841900110244751,-0.0052537391893565655,0.334852397441864,0.06232278794050217,-0.0559326633810997,-0.921925961971283,-0.09322849661111832,0.2861483693122864,0.41696450114250183,-0.11083933711051941
794,joint4_pos,-0.08418963849544525,-0.005276346113532782,0.3348871171474457,0.06259039789438248,-0.05608705058693886,-0.9233824014663696,-0.08949819952249527,0.2898668348789215,0.4122989773750305,-0.10992816090583801
795,joint4_neg,-0.0841900110244751,-0.0052537391893565655,0.334852397441864,0.06232278794050217,-0.0559326633810997,-0.921925961971283,-0.09322849661111832,0.2861483693122864,0.41696450114250183,-0.11083933711051941
796,joint4_neg,-0.08418923616409302,-0.005230108741670847,0.33481770753860474,0.06204364076256752,-0.05576623976230621,-0.9205300211906433,-0.09686784446239471,0.28211548924446106,0.42135676741600037,-0.1115960106253624
797,joint4_neg,-0.08392327278852463,-0.004695383831858635,0.33492791652679443,0.05589049309492111,-0.052611589431762695,-0.9296060800552368,-0.08394704759120941,0.23412232100963593,0.36338213086128235,-0.11047627031803131
798,joint4_neg,-0.08391950279474258,-0.0046645281836390495,0.3348810076713562,0.055526431649923325,-0.05224433168768883,-0.9297972917556763,-0.08537767082452774,0.22573593258857727,0.36393916606903076,-0.1091475784778595
799,joint4_neg,-0.08368287980556488,-0.0047921352088451385,0.33477672934532166,0.05720321461558342,-0.04857443645596504,-0.9383676648139954,-0.07921337336301804,0.22658461332321167,0.3667159974575043,-0.11459871381521225
800,joint4_neg,-0.0836811363697052,-0.0047578271478414536,0.33472564816474915,0.056795790791511536,-0.048191409558057785,-0.9387996196746826,-0.0803273394703865,0.2183464616537094,0.36726656556129456,-0.11341919004917145
801,joint4_neg,-0.08333928883075714,-0.004979945719242096,0.3345971703529358,0.05968420207500458,-0.04315893352031708,-0.9497649669647217,-0.07290736585855484,0.21129809319972992,0.36487510800361633,-0.112904854118824
802,joint4_neg,-0.08334127813577652,-0.004941003862768412,0.33454614877700806,0.05921728536486626,-0.04281317815184593,-0.95024174451828,-0.07386386394500732,0.20323479175567627,0.3653394877910614,-0.11204614490270615
803,joint4_neg,-0.08305113762617111,-0.005099836271256208,0.3344563841819763,0.06132911518216133,-0.038686756044626236,-0.9592651128768921,-0.06731092929840088,0.1957741528749466,0.36098867654800415,-0.11361595243215561
804,joint4_neg,-0.08305523544549942,-0.00505928136408329,0.3344053030014038,0.060839634388685226,-0.0383620485663414,-0.9597930908203125,-0.06813228130340576,0.18779096007347107,0.3613894581794739,-0.11293639987707138
805,joint4_neg,-0.08281755447387695,-0.005167657509446144,0.33434969186782837,0.06231750547885895,-0.035109348595142365,-0.966956615447998,-0.06249178573489189,0.1805727481842041,0.3561384975910187,-0.11642556637525558
806,joint4_neg,-0.0828237384557724,-0.005126566626131535,0.3342990279197693,0.06181863322854042,-0.034809838980436325,-0.9675048589706421,-0.06321843713521957,0.1726353019475937,0.3565075397491455,-0.1158624067902565
807,joint4_neg,-0.08262386173009872,-0.005204527173191309,0.33426719903945923,0.06290749460458755,-0.032180119305849075,-0.9733363389968872,-0.058261074125766754,0.1657492220401764,0.3509078025817871,-0.12067253887653351
808,joint4_neg,-0.08263199776411057,-0.0051636891439557076,0.3342168927192688,0.062409188598394394,-0.03190677613019943,-0.9738869071006775,-0.058919865638017654,0.15782952308654785,0.35126498341560364,-0.12017827481031418
809,joint4_neg,-0.08245757967233658,-0.00522530497983098,0.334200918674469,0.06328495591878891,-0.029697155579924583,-0.9788131713867188,-0.05444486066699028,0.1512654721736908,0.3455972969532013,-0.12586991488933563
810,joint4_neg,-0.08249594271183014,-0.005224169697612524,0.3341273069381714,0.06324214488267899,-0.02965776063501835,-0.9790906310081482,-0.05569427087903023,0.14972731471061707,0.35286253690719604,-0.12728236615657806
811,joint4_neg,-0.08225617557764053,-0.005267537664622068,0.33411452174186707,0.06395097821950912,-0.026674671098589897,-0.985458493232727,-0.04994506761431694,0.13731835782527924,0.3405406177043915,-0.1310025453567505
812,joint4_neg,-0.08229432255029678,-0.005267133936285973,0.33404049277305603,0.0639164075255394,-0.02662830427289009,-0.9858102202415466,-0.05108294636011124,0.13578028976917267,0.34774115681648254,-0.13247627019882202
813,joint4_neg,-0.08202937245368958,-0.00532513577491045,0.334012895822525,0.06482650339603424,-0.023266123607754707,-0.9929532408714294,-0.044939856976270676,0.124089315533638,0.3358164131641388,-0.13636986911296844
814,joint4_neg,-0.08206583559513092,-0.0053260838612914085,0.33393722772598267,0.06480946391820908,-0.023188335821032524,-0.9934394359588623,-0.045923784375190735,0.12255603820085526,0.342935711145401,-0.1379024237394333
815,joint4_neg,-0.08181930333375931,-0.005371381528675556,0.3339201807975769,0.06555521488189697,-0.020128797739744186,-0.9999076128005981,-0.04017867520451546,0.11142860352993011,0.33120787143707275,-0.14260579645633698
816,joint4_neg,-0.08185592293739319,-0.005372586194425821,0.33384430408477783,0.06554068624973297,-0.020049894228577614,-1.0004572868347168,-0.04105347394943237,0.1098935529589653,0.3382433354854584,-0.14421987533569336
817,joint4_neg,-0.08166037499904633,-0.005388653837144375,0.33385738730430603,0.06589317321777344,-0.017799148336052895,-1.0051761865615845,-0.03629573434591293,0.09899278730154037,0.3265538811683655,-0.14995576441287994
818,joint4_neg,-0.08170031011104584,-0.005388307850807905,0.333783358335495,0.06585689634084702,-0.017769882455468178,-1.0056639909744263,-0.03714951500296593,0.09743616729974747,0.33351829648017883,-0.15166251361370087
819,joint4_neg,-0.08154267817735672,-0.00538594787940383,0.33381903171539307,0.06595511734485626,-0.01612023636698723,-1.0090792179107666,-0.03313422203063965,0.08663886040449142,0.3219032287597656,-0.15806043148040771
820,joint4_neg,-0.08158382028341293,-0.005385351367294788,0.33374565839767456,0.06591466814279556,-0.01610896736383438,-1.009559154510498,-0.033952102065086365,0.08507096022367477,0.3288251459598541,-0.15981553494930267
821,joint4_neg,-0.08144568651914597,-0.005376385524868965,0.3337930142879486,0.06591634452342987,-0.014771634712815285,-1.012290358543396,-0.03033691830933094,0.07438742369413376,0.31733664870262146,-0.1665700227022171
822,joint4_neg,-0.08148745447397232,-0.0053757717832922935,0.3337201774120331,0.06587538868188858,-0.014770505018532276,-1.0127729177474976,-0.031120717525482178,0.0728108137845993,0.3242260813713074,-0.16835889220237732
823,joint4_neg,-0.08136321604251862,-0.005363965407013893,0.3337758779525757,0.06583085656166077,-0.0136567372828722,-1.015011191368103,-0.02779845893383026,0.062220003455877304,0.31286904215812683,-0.17535696923732758
824,joint4_neg,-0.08140519261360168,-0.005363608710467815,0.33370327949523926,0.06579282879829407,-0.01365898922085762,-1.0155060291290283,-0.028548263013362885,0.06063677743077278,0.31973353028297424,-0.17716847360134125
825,joint4_neg,-0.08129192888736725,-0.005350764375180006,0.33376556634902954,0.06572706252336502,-0.012723341584205627,-1.0173503160476685,-0.025462482124567032,0.050119392573833466,0.3085032105445862,-0.18434803187847137
826,joint4_neg,-0.08133615553379059,-0.005349728744477034,0.3336944282054901,0.06567854434251785,-0.012760812416672707,-1.0177861452102661,-0.0262231957167387,0.048508625477552414,0.31534162163734436,-0.18618831038475037
827,joint4_neg,-0.08123165369033813,-0.005337294191122055,0.3337620794773102,0.06561059504747391,-0.011967476457357407,-1.019315481185913,-0.02332785539329052,0.03805143013596535,0.3042314946651459,-0.19350551068782806
828,joint4_neg,-0.0812758207321167,-0.0053366501815617085,0.33369094133377075,0.06556688994169235,-0.01200462132692337,-1.0197649002075195,-0.02406245842576027,0.03643563762307167,0.31105515360832214,-0.1953568309545517
829,joint4_neg,-0.08117856830358505,-0.005325471516698599,0.3337629437446594,0.06550834327936172,-0.01133103109896183,-1.0210298299789429,-0.021328357979655266,0.026027023792266846,0.30005714297294617,-0.2027832418680191
830,joint4_neg,-0.08122272789478302,-0.005325221922248602,0.33369195461273193,0.0654696673154831,-0.011367837898433208,-1.0214906930923462,-0.02204076386988163,0.024406608194112778,0.30686721205711365,-0.20464496314525604
831,joint4_neg,-0.0811324343085289,-0.0053156702779233456,0.3337680697441101,0.06542501598596573,-0.0108071593567729,-1.0225070714950562,-0.019457601010799408,0.014032567851245403,0.29597440361976624,-0.21216394007205963
832,joint4_neg,-0.08117648959159851,-0.005315808113664389,0.3336971402168274,0.06539130955934525,-0.010843684896826744,-1.0229774713516235,-0.020151928067207336,0.01240738108754158,0.3027745485305786,-0.21403224766254425
833,joint4_neg,-0.08109278231859207,-0.005308039486408234,0.33377721905708313,0.06536342203617096,-0.01039089448750019,-1.0237581729888916,-0.01771104522049427,0.0020568815525621176,0.29197973012924194,-0.22163210809230804
834,joint4_neg,-0.08113686740398407,-0.005308575928211212,0.3337063491344452,0.0653344988822937,-0.010427289642393589,-1.0242365598678589,-0.01839102990925312,0.00042807948193512857,0.29877227544784546,-0.22350627183914185
835,joint4_neg,-0.081059530377388,-0.005302845034748316,0.3337900638580322,0.0653262585401535,-0.01007742341607809,-1.0247942209243774,-0.016084233298897743,-0.009908917360007763,0.2880702614784241,-0.23117472231388092
836,joint4_neg,-0.08110357075929642,-0.005303774494677782,0.3337191641330719,0.06530206650495529,-0.010113547556102276,-1.0252783298492432,-0.0167531818151474,-0.01154087483882904,0.29485708475112915,-0.23305319249629974
837,joint4_neg,-0.0810331180691719,-0.00529995933175087,0.33380675315856934,0.06531199812889099,-0.009873547591269016,-1.0256003141403198,-0.014586107805371284,-0.02187923528254032,0.28424376249313354,-0.24078306555747986
838,joint4_neg,-0.08107659220695496,-0.005301490891724825,0.33373552560806274,0.06529581546783447,-0.009900116361677647,-1.026108980178833,-0.015236448496580124,-0.02350512705743313,0.2910289764404297,-0.24266405403614044
839,joint4_neg,-0.08101370930671692,-0.005299328826367855,0.33382749557495117,0.06531994789838791,-0.009781995788216591,-1.0261719226837158,-0.013220960274338722,-0.03386436775326729,0.2805005609989166,-0.25044679641723633
840,joint4_neg,-0.08105697482824326,-0.005301336757838726,0.33375611901283264,0.06530974805355072,-0.0098047386854887,-1.0266910791397095,-0.013863388448953629,-0.03548802062869072,0.2872859537601471,-0.25232937932014465
841,joint4_neg,-0.0810011699795723,-0.005301160272210836,0.3338518738746643,0.06535226851701736,-0.009798269718885422,-1.0265194177627563,-0.011984195560216904,-0.045862868428230286,0.2768440544605255,-0.26015999913215637
842,joint4_neg,-0.08104417473077774,-0.005303609184920788,0.3337801992893219,0.06534808874130249,-0.009816215373575687,-1.027048945426941,-0.012621154077351093,-0.04748305678367615,0.2836322784423828,-0.26204192638397217
843,joint4_neg,-0.08099734783172607,-0.005304686259478331,0.33388087153434753,0.06539874523878098,-0.009950405918061733,-1.0265839099884033,-0.010910323821008205,-0.05790644511580467,0.27327579259872437,-0.2699092924594879
844,joint4_neg,-0.08103973418474197,-0.005307737737894058,0.33380889892578125,0.06540217250585556,-0.009959220886230469,-1.027130365371704,-0.011541208252310753,-0.05951712653040886,0.280070960521698,-0.2717898488044739
845,joint4_neg,-0.0810023844242096,-0.0053098611533641815,0.3339144289493561,0.06545855104923248,-0.010239394381642342,-1.0263643264770508,-0.010001922026276588,-0.06999699771404266,0.2698039710521698,-0.2796849310398102
846,joint4_neg,-0.08104407787322998,-0.005313568748533726,0.33384189009666443,0.06547028571367264,-0.01023571565747261,-1.0269334316253662,-0.010626982897520065,-0.07159336656332016,0.2766091823577881,-0.28156334161758423
847,joint4_neg,-0.08101701736450195,-0.005316427443176508,0.3339526057243347,0.06552744656801224,-0.010674474760890007,-1.0258418321609497,-0.00927142146974802,-0.08214328438043594,0.26643824577331543,-0.28947487473487854
848,joint4_neg,-0.0810588002204895,-0.0053204200230538845,0.33388012647628784,0.06554281711578369,-0.010671654716134071,-1.0264019966125488,-0.00991172157227993,-0.0837395116686821,0.27325546741485596,-0.29134491086006165
849,joint4_neg,-0.08104260265827179,-0.005323775112628937,0.33399611711502075,0.06559696793556213,-0.01127559319138527,-1.024975299835205,-0.008744928054511547,-0.09436333179473877,0.26319265365600586,-0.2992621064186096
850,joint4_neg,-0.08108410239219666,-0.005328209605067968,0.3339233994483948,0.0656181201338768,-0.011267047375440598,-1.0255380868911743,-0.009398417547345161,-0.09595120698213577,0.27002811431884766,-0.3011209964752197
851,joint4_neg,-0.08108069747686386,-0.005331156309694052,0.3340455889701843,0.06565693765878677,-0.012065107934176922,-1.0237175226211548,-0.008451683446764946,-0.1066778376698494,0.26008397340774536,-0.3090249300003052
852,joint4_neg,-0.08112192153930664,-0.005336035043001175,0.3339725732803345,0.06568358838558197,-0.01205112598836422,-1.024279236793518,-0.009124843403697014,-0.10825663059949875,0.26694193482398987,-0.3108696937561035
853,joint4_neg,-0.0811368077993393,-0.005336341913789511,0.3341037333011627,0.0656752735376358,-0.0131244957447052,-1.0218970775604248,-0.008493205532431602,-0.11917860060930252,0.2571311295032501,-0.31870952248573303
854,joint4_neg,-0.08117596805095673,-0.005342307034879923,0.33402931690216064,0.06571663171052933,-0.013077447190880775,-1.02251136302948,-0.009160840883851051,-0.12071529030799866,0.2640186846256256,-0.3205461800098419
855,joint4_neg,-0.08121475577354431,-0.005337528884410858,0.3341722786426544,0.0656268298625946,-0.014511443674564362,-1.0193911790847778,-0.008943951688706875,-0.131929412484169,0.25436651706695557,-0.328258752822876
856,joint4_neg,-0.08125411719083786,-0.005343628581613302,0.33409810066223145,0.06567001342773438,-0.014467506669461727,-1.0199739933013916,-0.00966214295476675,-0.1334666609764099,0.26129260659217834,-0.33006131649017334
